name,artist,album,spotify_id,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Lucy,Gyyps,Darryl: A Mixtape by Gyyps,3WHqqCt9vPVd7FeoQkSQ3G,228864,True,spotify:track:3WHqqCt9vPVd7FeoQkSQ3G,Unknown,0.536,0.537,0,-9.828,1,0.231,0.277,1.45e-06,0.228,0.317,118.014,4
St. Elmo's Fire,Michael Franks,The Art Of Tea,1suCl9Q5tExNARBRPdgKLe,239439,False,spotify:track:1suCl9Q5tExNARBRPdgKLe,Unknown,0.659,0.316,2,-14.401,0,0.0299,0.594,0.248,0.105,0.64,110.671,4
4 Yall,Cookin Soul,Polo Beats,3JKbb4gQKgPvTngBCuO8xt,76800,False,spotify:track:3JKbb4gQKgPvTngBCuO8xt,Unknown,0.553,0.708,2,-6.432,0,0.0481,0.0491,0.159,0.43,0.521,149.947,4
Touch Down 2 Cause Hell,Hd4president,Touch Down 2 Cause Hell,7zju6S29L5GdcMQNFo7rxH,164754,True,spotify:track:7zju6S29L5GdcMQNFo7rxH,Unknown,0.849,0.818,1,-4.264,1,0.275,0.00126,0,0.0921,0.662,168.977,4
Troubled Times,Leftover Salmon,The Nashville Sessions,00LrCrCQuJNrMsELnh9d1u,552800,False,spotify:track:00LrCrCQuJNrMsELnh9d1u,Unknown,0.628,0.612,7,-9.233,1,0.0322,0.309,0.000436,0.0801,0.749,142.047,4
Jerry Was A Race Car Driver,Primus,Sailing The Seas Of Cheese,19C0LKY3DCcQtuviPJNy5d,190840,False,spotify:track:19C0LKY3DCcQtuviPJNy5d,Unknown,0.508,0.887,1,-12.377,0,0.0661,0.0099,0.392,0.345,0.724,122.655,4
Jilly's on Smack,Primus,Green Naugahyde,3hMOjfO5FsS84wMcqiJYRM,397000,False,spotify:track:3hMOjfO5FsS84wMcqiJYRM,Unknown,0.627,0.916,1,-6.771,1,0.0674,0.472,0.778,0.0519,0.416,121.222,4
GET UP,JIMMY EDGAR,CHEETAH BEND,69XlkpVNm5vT6VMPcGyeKw,161708,True,spotify:track:69XlkpVNm5vT6VMPcGyeKw,Unknown,0.869,0.528,10,-8.405,0,0.805,0.057,0,0.168,0.149,139.947,4
8:16 A.M.,311,Grassroots,2JFOi1m1TO2E6lRnPQTVug,223666,True,spotify:track:2JFOi1m1TO2E6lRnPQTVug,Unknown,0.736,0.608,9,-11.989,1,0.0589,0.0229,2.01e-05,0.269,0.577,100.576,4
Dolly My Baby (with Mary J. Blige feat. Notorious B.I.G. & Third Eye) - Extended Hip Hop Remix,Super Cat,Dolly My Baby,2R03M7OhDHXC5x7mlrHpdp,235013,False,spotify:track:2R03M7OhDHXC5x7mlrHpdp,Unknown,0.504,0.635,2,-11.249,1,0.39,0.401,1.98e-06,0.0847,0.762,80.086,4
"To Be Young (Is To Be Sad, Is To Be High)",Dave Rawlings Machine,A Friend Of A Friend,0ztrrIGMkmVhxZXyeWojUZ,228200,False,spotify:track:0ztrrIGMkmVhxZXyeWojUZ,Unknown,0.356,0.793,9,-6.707,1,0.0392,0.506,1.84e-05,0.0909,0.85,178.203,4
Midnight on the Stormy Deep,Billy Strings,Midnight on the Stormy Deep,4gVjsCMBPLqKj0ygvDY9a5,242593,False,spotify:track:4gVjsCMBPLqKj0ygvDY9a5,Unknown,0.603,0.446,2,-9.478,1,0.0355,0.77,6.09e-05,0.103,0.51,76.462,4
Rain Please Go Away,Del McCoury,Classic Bluegrass,759UrKMtkwkKXhpyfuu2cc,162973,False,spotify:track:759UrKMtkwkKXhpyfuu2cc,Unknown,0.585,0.422,11,-15.8,1,0.0415,0.761,0.00919,0.116,0.586,103.389,4
Bye Bye Foot,Reed Mathis,Cluster Flies,3LJR44tefW4WnBiA4XwL5N,309786,False,spotify:track:3LJR44tefW4WnBiA4XwL5N,Unknown,0.607,0.481,7,-9.356,1,0.0295,0.316,0.409,0.157,0.386,132.076,4
I Am,Loutribe Jigg,8=Infinity,2VnhYqOz1FODM4Rw39mdzP,210869,True,spotify:track:2VnhYqOz1FODM4Rw39mdzP,Unknown,0.763,0.547,11,-11.82,0,0.216,0.116,6.35e-05,0.109,0.239,138.054,3
Above Ground,Miguel Fresco,Above Ground,154bVSWxbepsdoRayMzlBT,269333,True,spotify:track:154bVSWxbepsdoRayMzlBT,Unknown,0.756,0.517,0,-10.989,1,0.0315,0.31,0,0.0969,0.702,135.008,4
All the Places,Pete Rock & C.L. Smooth,The Main Ingredient,3lMDGpVGwCyGj4e8OTvxnJ,340093,False,spotify:track:3lMDGpVGwCyGj4e8OTvxnJ,Unknown,0.702,0.729,7,-6.845,1,0.267,0.0249,0.245,0.369,0.557,180.157,4
Sanctify,St. Paul & The Broken Bones,Sea of Noise,26Vcf2qFrnaa0pFJkGFh61,355626,False,spotify:track:26Vcf2qFrnaa0pFJkGFh61,Unknown,0.418,0.344,7,-8.42,1,0.0391,0.103,0.198,0.214,0.231,111.709,4
I'm the One,Average White Band,Soul Searching,6r6IDa7RMMA2qYzrZVbZu2,261026,False,spotify:track:6r6IDa7RMMA2qYzrZVbZu2,Unknown,0.767,0.589,0,-10.812,1,0.0426,0.21,0.0342,0.0444,0.753,92.41,4
Shotgun Willie,Willie Nelson,Shotgun Willie,7fMOzTcT7U5A9hVCwCfWgD,157053,False,spotify:track:7fMOzTcT7U5A9hVCwCfWgD,Unknown,0.746,0.491,4,-12.712,0,0.0593,0.662,5.14e-05,0.0756,0.868,76.857,4
New Country Blues,Emmitt-Nershi Band,New Country Blues,5UdQji1WJ2x4tcpAB1dgpa,226093,False,spotify:track:5UdQji1WJ2x4tcpAB1dgpa,Unknown,0.494,0.692,11,-7.591,1,0.0281,0.446,0.00145,0.234,0.86,152.892,4
Penthouse Pauper,Creedence Clearwater Revival,Bayou Country,4aVs8mfyZjVDivGneIIQ5C,217426,False,spotify:track:4aVs8mfyZjVDivGneIIQ5C,Unknown,0.496,0.509,7,-15.252,1,0.0326,0.00754,0.00532,0.061,0.851,92.983,4
Victim,Mike Gordon,OGOGO,0LaXUQk4ES57NyHj6zHfhh,217626,False,spotify:track:0LaXUQk4ES57NyHj6zHfhh,Unknown,0.717,0.718,7,-8.096,1,0.0423,0.224,0.047,0.404,0.66,85.357,4
Lost Mi Love,Yellowman,Mister Yellowman,5dvG16Ma80h9FZ1sQq5Sb1,310733,False,spotify:track:5dvG16Ma80h9FZ1sQq5Sb1,Unknown,0.841,0.669,10,-7.536,0,0.106,0.0516,0,0.163,0.919,147.992,4
Festival Express,Useful Jenkins,Festival Express,5lvRDaRbtEERZOZAWkoXWQ,283066,False,spotify:track:5lvRDaRbtEERZOZAWkoXWQ,Unknown,0.738,0.804,7,-5.229,1,0.0337,0.177,1.3e-05,0.163,0.791,110.09,4
Washin' My Big Ol' Pussy,Birdcloud,Singles Only,0bKnpyg2KLt6mfOcMI0fCy,83386,True,spotify:track:0bKnpyg2KLt6mfOcMI0fCy,Unknown,0.598,0.606,5,-6.642,1,0.0289,0.749,0,0.0831,0.465,99.431,4
Sweet Berry Wine,Fat Night,Fat Night,1auW0RFS1boJPBFHld1Pig,179721,False,spotify:track:1auW0RFS1boJPBFHld1Pig,Unknown,0.846,0.423,0,-6.919,1,0.0541,0.137,4.29e-05,0.119,0.696,79.168,4
Sound Is Vibration,Atmosphere,Overcast!,11SfAvTgnEEYy4Ef0fyFpE,237200,True,spotify:track:11SfAvTgnEEYy4Ef0fyFpE,Unknown,0.779,0.712,7,-9.162,1,0.357,0.0315,0,0.353,0.496,88.042,4
Steve Biko (Stir It Up),A Tribe Called Quest,Midnight Marauders,671sDyeE398eD0sdGuVbZU,191533,False,spotify:track:671sDyeE398eD0sdGuVbZU,Unknown,0.853,0.494,10,-10.911,0,0.201,0.0109,0.000884,0.205,0.341,95.284,4
When the Circus Comes,Los Lobos,Kiko,2svD20rFaTIFzJvtOmvveY,196106,False,spotify:track:2svD20rFaTIFzJvtOmvveY,Unknown,0.657,0.407,10,-10.871,1,0.0301,0.793,0.000271,0.0864,0.567,125.814,4
In the Pines - Live,Black Mountain Boys,Before The Dead (Live),3nBzQtw3zpksacQDZnyytC,195234,False,spotify:track:3nBzQtw3zpksacQDZnyytC,Unknown,0.632,0.349,4,-9.666,1,0.077,0.892,1.17e-05,0.846,0.561,121.577,3
Time Will Tell - Live,The Magpie Salute,The Magpie Salute (Live),4D2TZDz36KBqD5FeC5c8wT,438280,False,spotify:track:4D2TZDz36KBqD5FeC5c8wT,Unknown,0.653,0.649,0,-7.023,1,0.0386,0.0682,0.0122,0.699,0.566,139.101,4
Trouble in Mind - Live,Jerry Garcia,Before The Dead (Live),4lE3YC4DHqsqKzRllpOyAN,190974,False,spotify:track:4lE3YC4DHqsqKzRllpOyAN,Unknown,0.561,0.14,9,-18.673,1,0.0466,0.964,0.247,0.152,0.284,132.593,4
Shady Grove - Live,Sleepy Hollow Hog Stompers,Before The Dead (Live),22K48UgsnjiEvlstWBmQMO,168482,False,spotify:track:22K48UgsnjiEvlstWBmQMO,Unknown,0.475,0.732,8,-12.26,1,0.134,0.987,0.00225,0.272,0.951,135.431,3
Sitting on Top of the World,Hart Valley Drifters,Before The Dead (Live),1AowCLSV0Fs8jNNioD0FrA,216524,False,spotify:track:1AowCLSV0Fs8jNNioD0FrA,Unknown,0.393,0.275,9,-16.145,0,0.041,0.899,0.00012,0.291,0.555,185.284,4
Might Be,DJ Luke Nasty,Might Be - Single,7KLB6Jptw9wyQXkSLiO8qh,210703,True,spotify:track:7KLB6Jptw9wyQXkSLiO8qh,Unknown,0.448,0.782,9,-6.766,0,0.458,0.378,0,0.114,0.694,74.037,4
Checker Wrecker,Lettuce,Checker Wrecker,2tqfdsBI9N8TrRVFTUDnGZ,350972,False,spotify:track:2tqfdsBI9N8TrRVFTUDnGZ,Unknown,0.649,0.874,5,-6.93,1,0.0793,0.0394,0.552,0.0936,0.776,169.905,4
Trapezoid,Lettuce,Elevate,3RqDZw0BfSoFSxE9CoDq6j,292853,False,spotify:track:3RqDZw0BfSoFSxE9CoDq6j,Unknown,0.846,0.626,1,-7.447,1,0.0728,0.000346,0.904,0.136,0.344,127.997,4
Fool Yourself,Little Feat,Dixie Chicken,6tBnLpw8NNAIgOthHyLgHv,196866,False,spotify:track:6tBnLpw8NNAIgOthHyLgHv,Unknown,0.541,0.545,2,-9.595,1,0.0409,0.183,0.00383,0.0527,0.705,77.383,4
Smokestack Lightning,Marty O'Reilly & the Old Soul Orchestra,Pray for Rain,2ltKgfElKBcNHh2ZIq0TRv,411240,False,spotify:track:2ltKgfElKBcNHh2ZIq0TRv,Unknown,0.481,0.81,9,-7.044,1,0.0666,0.286,0.0678,0.0966,0.663,105.569,4
Off The Grid,Kanye West,Donda,2gbMPBrBVj3CuNTLp2dHYs,339249,False,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,Unknown,0.546,0.64,8,-5.582,1,0.37,0.0438,0,0.137,0.63,137.728,4
Hurricane,Kanye West,Donda,0RbW8kWozrVSIGb4V13o0o,243187,False,spotify:track:0RbW8kWozrVSIGb4V13o0o,Unknown,0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009,4
Remote Control,Kanye West,Donda,3SYLoL8KHxdQPYIkfwmUjN,198613,False,spotify:track:3SYLoL8KHxdQPYIkfwmUjN,Unknown,0.792,0.548,4,-7.079,1,0.082,0.0784,7.26e-05,0.167,0.197,110.105,4
Jail pt 2,Kanye West,Donda,7f1w2rZoIf7g56McEUTh5W,297000,False,spotify:track:7f1w2rZoIf7g56McEUTh5W,Unknown,0.7,0.572,4,-6.459,1,0.0515,0.453,0,0.0871,0.686,109.985,4
Ok Ok pt 2,Kanye West,Donda,1QCqedB1ibmRO9x7Ikb5LI,204629,False,spotify:track:1QCqedB1ibmRO9x7Ikb5LI,Unknown,0.641,0.473,11,-9.068,0,0.422,0.406,2.14e-06,0.13,0.412,82.295,4
Junya pt 2,Kanye West,Donda,7soCc4TpT99bOhJoCiMqFN,182635,False,spotify:track:7soCc4TpT99bOhJoCiMqFN,Unknown,0.753,0.767,7,-3.773,1,0.0731,0.309,0,0.279,0.258,148.13,4
Jesus Lord pt 2,Kanye West,Donda,72dummgz1gSqm8faekYYQh,690731,False,spotify:track:72dummgz1gSqm8faekYYQh,Unknown,0.524,0.726,8,-6.628,1,0.0941,0.0705,0.0192,0.0877,0.146,107.4,5
Nickle Bags (Live),Digable Planets,Digable Planets Live,3KcIRvPVgzEMOc9iPI5Iga,480751,False,spotify:track:3KcIRvPVgzEMOc9iPI5Iga,Unknown,0.647,0.778,0,-4.757,1,0.232,0.211,0.000156,0.631,0.663,100.354,4
Is There Anybody Here That Love My Jesus,"Medeski, Martin & Wood",Shack-man,6gaqAOIxUYjt1harq02zPp,267000,False,spotify:track:6gaqAOIxUYjt1harq02zPp,Unknown,0.534,0.397,9,-14.232,1,0.0553,0.18,0.874,0.114,0.399,143.019,4
Easy Wind - 2013 Remaster,Grateful Dead,Workingman's Dead,4n9pxaY7bTDMnw9biuCkhu,299089,False,spotify:track:4n9pxaY7bTDMnw9biuCkhu,Unknown,0.468,0.622,9,-11.257,1,0.0393,0.498,0.0216,0.236,0.93,175.359,4
"Blow Up Your TV (Spanish Pipe Dream) - Live at Five Seasons Center, Cedar Rapids, IA - December 1987",John Denver,Live At Cedar Rapids - 12/10/87,61j263XfUAO5tjLvysp0bc,126466,False,spotify:track:61j263XfUAO5tjLvysp0bc,Unknown,0.609,0.464,9,-7.382,1,0.0282,0.743,0,0.856,0.73,102.826,4
Entirely Different Stars,Lukas Nelson and Promise of the Real,Naked Garden,6VWyLal7aNlnw4cSxGz0tL,428720,False,spotify:track:6VWyLal7aNlnw4cSxGz0tL,Unknown,0.462,0.588,2,-7.853,1,0.0316,0.172,0.056,0.0981,0.329,110.623,4
Race Is Run,The Expanders,The Expanders,1w3HCdSYm4vO7yrU2abcH2,238573,False,spotify:track:1w3HCdSYm4vO7yrU2abcH2,Unknown,0.874,0.415,2,-7.648,1,0.0502,0.181,0.000223,0.0402,0.965,134.528,4
Dukey Stick,George Duke,Don't Let Go (Expanded Edition),0s6nllore238CIyVY7XNdg,368360,False,spotify:track:0s6nllore238CIyVY7XNdg,Unknown,0.776,0.723,4,-8.828,0,0.157,0.159,5.17e-06,0.281,0.806,93.893,4
Hang Tan,Toubab Krewe,Toubab Krewe,2uRKV1gBNv6qdpDqr0aGJh,331120,False,spotify:track:2uRKV1gBNv6qdpDqr0aGJh,Unknown,0.549,0.726,4,-7.213,0,0.0392,0.126,0.481,0.0968,0.692,110.676,4
Ain't Nothin' Finer,Elevator Jay,Ain't Nothin' Finer,6xJ2HX7Uf1UVp9YGZQhxmm,237976,True,spotify:track:6xJ2HX7Uf1UVp9YGZQhxmm,Unknown,0.905,0.766,0,-4.161,0,0.0976,0.121,0,0.146,0.406,130.007,4
Can I Help You?,Amnesty,Free Your Mind,5F4KHwTtgJC9RPAsAC7JDr,461200,False,spotify:track:5F4KHwTtgJC9RPAsAC7JDr,Unknown,0.379,0.756,0,-6.712,0,0.055,0.603,0.181,0.0561,0.518,100.556,4
Fire,Ohio Players,Fire,06xkqQuJzl1ddeK48jG6qa,276333,False,spotify:track:06xkqQuJzl1ddeK48jG6qa,Unknown,0.639,0.75,5,-11.794,1,0.0557,0.324,0.0335,0.282,0.851,107.174,4
The People Tree,N.A.S.A.,The Spirit of Apollo (10th Anniversary Special Edition),1nd1xicbgEpzFRQ0zMj2TM,254186,True,spotify:track:1nd1xicbgEpzFRQ0zMj2TM,Unknown,0.75,0.945,1,-4.713,1,0.272,0.133,0,0.937,0.818,92.014,4
I Drink Beer,Dan Reeder,Sweetheart,782lTGY8yfJMAzGe0Dsdhs,173626,False,spotify:track:782lTGY8yfJMAzGe0Dsdhs,Unknown,0.537,0.237,3,-11.172,1,0.0446,0.895,0.0289,0.132,0.389,121.624,4
The Come Up,Eddie 9V,The Come Up b/w Brighter Days,1VNEdeflxYezJKpwVAtjcL,206666,False,spotify:track:1VNEdeflxYezJKpwVAtjcL,Unknown,0.712,0.883,6,-5.442,1,0.104,0.0247,1.65e-06,0.125,0.96,85.418,4
Ain't No Bread in the Breadbox,Jerry Garcia Band,"GarciaLive Volume Eight: November 23rd, 1991 Bradley Center",0cYPFGupkJKEXWhR8NC7bo,574330,False,spotify:track:0cYPFGupkJKEXWhR8NC7bo,Unknown,0.645,0.909,4,-8.337,1,0.05,0.594,0.0515,0.992,0.703,103.694,4
Get to You,Saint Sinner,Get to You,27np5aIkLrUQmdfbuNWdpM,241935,False,spotify:track:27np5aIkLrUQmdfbuNWdpM,Unknown,0.877,0.343,10,-13.363,0,0.154,0.0353,0.015,0.304,0.107,123.955,4
Corrupt,Supertask,Corrupt,78pvAnaKqGuXoAbS8vgSxM,240100,True,spotify:track:78pvAnaKqGuXoAbS8vgSxM,Unknown,0.658,0.31,1,-17.615,0,0.195,0.626,0.786,0.0661,0.0356,100.026,4
Crap Kraft Dinner,Hot Chip,Coming On Strong,70X5rI8LU3uUwIX3NE7HYP,394013,True,spotify:track:70X5rI8LU3uUwIX3NE7HYP,Unknown,0.829,0.263,0,-12.35,1,0.0377,0.0177,0.0435,0.0826,0.357,104.992,4
Hello Vietnam - Single Version,Johnny Wright,The Vietnam War - A Film By Ken Burns & Lynn Novick (The Soundtrack),5NlAO0LYyh89zsXK9pvoMS,188114,False,spotify:track:5NlAO0LYyh89zsXK9pvoMS,Unknown,0.636,0.537,5,-7.212,1,0.027,0.778,4.68e-06,0.295,0.716,115.436,4
When The Hunter Gets Captured By The Game,Jerry Garcia,Garcia (Compliments) (Expanded),6HN6xC99joXDRhcEzLTPvj,169213,False,spotify:track:6HN6xC99joXDRhcEzLTPvj,Unknown,0.753,0.575,11,-8.783,0,0.0369,0.525,4.81e-05,0.103,0.686,117.014,4
Joseph's Dream,John Hartford,Nobody Knows What You Do,6S04XwYo7192oOwCNPdSI6,264240,False,spotify:track:6S04XwYo7192oOwCNPdSI6,Unknown,0.537,0.553,1,-14.259,0,0.0658,0.79,0.00584,0.125,0.754,174.397,4
Life Don't Last That Long,Anders Osborne,Spacedust & Ocean Views,1FvdIykhNv60ULZWjVIR3U,277800,False,spotify:track:1FvdIykhNv60ULZWjVIR3U,Unknown,0.62,0.184,5,-14.967,1,0.0389,0.92,0.00103,0.118,0.38,75.482,4
Give Me One More Chance,Tea Leaf Green,In the Wake,5Qd33VvfL3zPc34QhhBjwQ,239026,False,spotify:track:5Qd33VvfL3zPc34QhhBjwQ,Unknown,0.609,0.547,7,-9.562,1,0.245,0.652,0.000871,0.111,0.704,181.982,4
Pepper,Keller & The Keels,Thief,4YFSwAQH0hnhizv570glsn,192720,False,spotify:track:4YFSwAQH0hnhizv570glsn,Unknown,0.511,0.424,2,-8.35,1,0.0438,0.802,6.05e-05,0.0966,0.439,158.285,4
Atlantic City,The Band,Jericho,4JwjzS9WFkWlpzGCwh82fn,314840,False,spotify:track:4JwjzS9WFkWlpzGCwh82fn,Unknown,0.648,0.525,9,-9.213,1,0.0241,0.466,1.5e-06,0.165,0.724,98.131,4
Same Old Wine,Loggins & Messina,The Best: Loggins & Messina Sittin' In Again,1nMjZNZi4VsPjRaLVAT8Lg,495426,False,spotify:track:1nMjZNZi4VsPjRaLVAT8Lg,Unknown,0.552,0.533,5,-8.298,1,0.0337,0.039,0.093,0.111,0.348,127.915,4
Emma's Dream - Live,The String Cheese Incident,"On the Road: North Plains, OR - 8/1/10",0gMyo6kmsM5FJomizxuSFB,513013,False,spotify:track:0gMyo6kmsM5FJomizxuSFB,Unknown,0.428,0.264,8,-18.444,1,0.0346,0.223,0.645,0.151,0.154,149.003,4
My Boo - Hitman's Club Mix,Ghost Town DJs,My Boo (Hitman's Club Mix),4c0rkFPszqQTyC753tsCMU,346840,False,spotify:track:4c0rkFPszqQTyC753tsCMU,Unknown,0.885,0.477,6,-9.196,0,0.0664,0.000131,0.000664,0.336,0.691,130.078,4
My Boo,Ghost Town DJs,"Dj Tubarão Apresenta, Vol. 2",2SIN7qUVEY1vCuuxp76VQ9,309847,False,spotify:track:2SIN7qUVEY1vCuuxp76VQ9,Unknown,0.909,0.448,6,-9.021,0,0.147,0.000505,7.83e-06,0.0558,0.878,130.094,4
Wild Horses - 2009 Mix,The Rolling Stones,Sticky Fingers (Remastered),52dm9op3rbfAkc1LGXgipW,341773,False,spotify:track:52dm9op3rbfAkc1LGXgipW,Unknown,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,4
The Virus,The Halluci Nation,We Are the Halluci Nation,2YR8ESiG2UnBN8l1KCpCCm,230127,False,spotify:track:2YR8ESiG2UnBN8l1KCpCCm,Unknown,0.749,0.937,1,-7.197,1,0.143,0.0144,0.202,0.111,0.401,137.065,4
"Elephant Walk: Madison Square - Live 10/24/15 Placerville, Ca",Lettuce,"Whit's Picks, Vol. I (Live)",5u7EER6Ctr53qusQaE6gGa,769300,False,spotify:track:5u7EER6Ctr53qusQaE6gGa,Unknown,0.543,0.446,2,-14.63,0,0.0843,0.111,0.785,0.885,0.78,155.467,4
Show Me The Door,Billy Strings,Renewal,49xf4i08sdCQjozTEnugw6,299440,False,spotify:track:49xf4i08sdCQjozTEnugw6,Unknown,0.374,0.451,2,-8.77,1,0.0305,0.353,6.18e-05,0.145,0.355,138.201,4
Redstripe Rhapsody,LAUSSE THE CAT,Redstripe Rhapsody,2H7Nwzydg8ZusjdWkYqsHy,480000,False,spotify:track:2H7Nwzydg8ZusjdWkYqsHy,Unknown,0.633,0.326,4,-15.05,0,0.326,0.502,0.00164,0.115,0.584,120.043,4
"Crazy Fingers - Live Boston Music Hall, Boston 6/9/1976",Grateful Dead,Complete Road Trips,6GisOv0DKaaP8dGEbg15qi,724040,False,spotify:track:6GisOv0DKaaP8dGEbg15qi,Unknown,0.516,0.243,0,-18.413,1,0.036,0.709,0.0148,0.388,0.4,106.919,4
"Liberty - Live at Cal Expo, May 26, 1993",Grateful Dead,Complete Road Trips,56i9c7yG2pDyRCApHlHS7A,392813,False,spotify:track:56i9c7yG2pDyRCApHlHS7A,Unknown,0.512,0.411,4,-11.515,1,0.0373,0.889,0.294,0.71,0.59,184.871,4
"Comes a Time - Live at Jahnrhundert Halle, Frankfurt, West Germany 4/26/1972",Grateful Dead,"Europe '72 Vol 9: Jahrhundert Halle, Frankfurt, West Germany 4/26/72",0Z307m7L2GhSqbdskbn2KK,401680,False,spotify:track:0Z307m7L2GhSqbdskbn2KK,Unknown,0.417,0.201,9,-13.364,1,0.0366,0.842,0.00228,0.446,0.146,75.146,4
Welcome Back,Ekoh,The De2our,1h05wQRoL4VdIjAc4Iavkn,219459,True,spotify:track:1h05wQRoL4VdIjAc4Iavkn,Unknown,0.834,0.765,4,-9.915,0,0.197,0.233,0.000101,0.0793,0.536,111.005,4
Pickle Rick,Ekoh,The Detour,0ByKkm4qqcDPtC2cPWo1wE,211428,True,spotify:track:0ByKkm4qqcDPtC2cPWo1wE,Unknown,0.725,0.727,2,-7.055,1,0.219,0.144,0,0.465,0.765,168.103,4
Another Day in Paradise,Quinn XCII,Change of Scenery,0cTmZAWgUFAPQXj2ZNgU8T,255000,False,spotify:track:0cTmZAWgUFAPQXj2ZNgU8T,Unknown,0.653,0.802,11,-5.308,1,0.0666,0.161,0,0.143,0.56,167.952,5
Broekfoke,Fatso and The Space Whistle,Fingertips,22REPzfCLz6kOusCbLx8tD,316500,False,spotify:track:22REPzfCLz6kOusCbLx8tD,Unknown,0.679,0.576,4,-7.332,0,0.0663,0.0592,0.422,0.475,0.561,159.963,4
Joe Frazier,Orions Belte,Mint,3IKFx0cgHXVduOLANq3wtz,338613,False,spotify:track:3IKFx0cgHXVduOLANq3wtz,Unknown,0.432,0.63,7,-9.511,0,0.0384,0.0663,0.687,0.223,0.569,133.77,4
Pleasure Explanation,John Frusciante,Maya,6SCJXjZbF2RvJUpo4ffHmB,254266,False,spotify:track:6SCJXjZbF2RvJUpo4ffHmB,Unknown,0.659,0.713,2,-9.203,1,0.0735,0.0011,0.812,0.0906,0.556,177.942,4
The Sun,Nigel Hall,The Sun,5cFRwQOJhI4RpfeP5ydGwA,182844,True,spotify:track:5cFRwQOJhI4RpfeP5ydGwA,Unknown,0.693,0.538,1,-7.097,1,0.284,0.759,0.00173,0.11,0.817,84.178,4
Running,Billy Strings,Home,6BxesBP5yRhtNwfOLHG3lG,178840,False,spotify:track:6BxesBP5yRhtNwfOLHG3lG,Unknown,0.409,0.693,7,-8.236,1,0.0294,0.163,0.022,0.116,0.966,143.414,4
Big Iron,Bob Weir,Kingfish,0VF7ml1kgfNeWJsVvgSScf,269693,False,spotify:track:0VF7ml1kgfNeWJsVvgSScf,Unknown,0.724,0.832,5,-6.142,1,0.0336,0.576,0.00294,0.287,0.734,114.265,4
Time,Hans Zimmer,Inception (Music from the Motion Picture),6ZFbXIJkuI1dVNWvzJzown,275556,False,spotify:track:6ZFbXIJkuI1dVNWvzJzown,Unknown,0.286,0.0968,7,-16.806,1,0.0323,0.178,0.696,0.0861,0.0395,62.881,4
Young And Beautiful,Lana Del Rey,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,236053,False,spotify:track:2nMeu6UenVvwUktBCpLMK9,Unknown,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,4
Amarillo Highway (for Dave Hickey),Terry Allen,Lubbock (on everything),3LO6evXvbopPHiVG9AKax7,240049,False,spotify:track:3LO6evXvbopPHiVG9AKax7,Unknown,0.53,0.595,9,-7.76,1,0.0276,0.657,0.0182,0.0409,0.752,81.515,4
Paralyzed,Arkansauce,All Day Long,6GSW8EAhHQ1xyiVk2ldCGH,232880,False,spotify:track:6GSW8EAhHQ1xyiVk2ldCGH,Unknown,0.506,0.671,7,-8.655,1,0.0346,0.673,1.3e-05,0.177,0.577,132.858,4
Swervin',Fat Tony,Macgregor Park,4dxPY1aPXEfR39iZgNUYGL,159233,True,spotify:track:4dxPY1aPXEfR39iZgNUYGL,Unknown,0.749,0.82,1,-6.571,1,0.166,0.116,0.000435,0.0797,0.64,84.423,4
Large Amounts,Young Dolph,Rich Slave (Deluxe),4P1WDz7JvsXey2gWSIT5pC,204840,True,spotify:track:4P1WDz7JvsXey2gWSIT5pC,Unknown,0.919,0.683,4,-4.882,0,0.118,0.06,0,0.444,0.381,129.028,4
Funky Drummer - Pt. 1 & 2,James Brown,In the Jungle Groove,6HQEGsvQnuFeKCPO9ubwIJ,553253,False,spotify:track:6HQEGsvQnuFeKCPO9ubwIJ,Unknown,0.675,0.691,7,-7.42,1,0.108,0.168,0.406,0.0545,0.462,98.321,4
Fight The Power,Public Enemy,Fear Of A Black Planet,1yo16b3u0lptm6Cs7lx4AD,282640,True,spotify:track:1yo16b3u0lptm6Cs7lx4AD,Unknown,0.797,0.582,2,-12.97,1,0.255,0.00484,2.04e-06,0.517,0.415,105.974,4
The Boomin' System,LL COOL J,Mama Said Knock You Out (Deluxe Edition),1AXso8Oq25CAeuR3PxJ2OI,220560,False,spotify:track:1AXso8Oq25CAeuR3PxJ2OI,Unknown,0.792,0.696,0,-9.901,1,0.289,0.0185,0,0.255,0.572,96.05,4
Who's Afraid Of The Big Bad Wolf,LL COOL J,Simply Mad About The Mouse,4VxWu4fduhhSTKP2gJHipZ,229040,False,spotify:track:4VxWu4fduhhSTKP2gJHipZ,Unknown,0.846,0.654,7,-10.289,1,0.113,0.218,0.0175,0.131,0.815,105.44,4
